"TestCaseID","Module","Screen","Route","TaskID","Title","Type","Priority","Precondition","Steps","TestData","ExpectedResult"
"TC-065-15","Teacher","Chi tiết khóa học","/course/{id}","065","Lỗi tải Course Curriculum (API lỗi riêng lẻ)","Error-Handling","Medium","API /curriculum trả lỗi 5xx trong khi Course Detail thành công","1. Truy cập /course/1 khi API curriculum lỗi","N/A","CourseInfoCard vẫn hiển thị bình thường; khu vực LessonPlanTree hiển thị lỗi tải dữ liệu riêng, không crash toàn trang"
"TC-066-01","Teacher","Ghi danh học viên","/enrollment/new","066","Load Bước 1 - danh sách lớp học","Functional","High","Đã đăng nhập, truy cập /enrollment/new","1. Truy cập /enrollment/new","N/A","Gọi GET /api/teacher/classrooms?status=active; hiển thị danh sách lớp dạng radio với tên lớp, lịch học, phòng, sỹ số hiện tại/tối đa; StepIndicator ở Bước 1"
"TC-066-02","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 1: không chọn lớp mà nhấn Tiếp theo","UI-Validation","High","Đang ở Bước 1, chưa chọn lớp","1. Không chọn radio lớp nào | 2. Nhấn Tiếp theo","N/A","Hiển thị lỗi ""Vui lòng chọn lớp học""; không chuyển sang Bước 2"
"TC-066-03","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 1: chọn lớp đã đầy (sỹ số = tối đa)","Functional","High","Có lớp với student_count = max_students","1. Quan sát radio của lớp đã đầy","student_count=25, max_students=25","Radio của lớp đã đầy bị disable/không cho chọn, hiển thị thông báo lớp đã đầy chỗ"
"TC-066-04","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 1: chọn lớp hợp lệ và Tiếp theo","Functional","High","Đang ở Bước 1","1. Chọn radio ""Starters 2A"" | 2. Nhấn Tiếp theo","class_id=10","Chuyển sang Bước 2; SummarySidebar cập nhật ""Lớp: Starters 2A"", thống kê ""Đã đăng ký: 12, Chỗ trống: 13"""
"TC-066-05","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 1: tìm kiếm/lọc lớp","Functional","Medium","Đang ở Bước 1, danh sách lớp có nhiều dòng","1. Nhập từ khóa vào ô tìm kiếm lớp","search=Starters","Danh sách lớp lọc realtime theo tên khớp từ khóa"
"TC-066-06","Teacher","Ghi danh học viên","/enrollment/new","066","Load Bước 2 - danh sách gói học phí","Functional","High","Đã hoàn thành Bước 1","1. Ở Bước 2, quan sát danh sách gói","class_id=10","Gọi GET /api/teacher/tuition-packages?class_id=10; hiển thị 4 gói: Theo buổi 94.000đ, Theo tháng 2.400.000đ, Theo kỳ 3.000.000đ, Tùy chỉnh"
"TC-066-07","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 2: không chọn gói mà nhấn Tiếp theo","UI-Validation","High","Đang ở Bước 2, chưa chọn gói","1. Không chọn radio gói nào | 2. Nhấn Tiếp theo","N/A","Hiển thị lỗi ""Vui lòng chọn gói học phí""; không chuyển sang Bước 3"
"TC-066-08","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 2: chọn gói học phí cập nhật tổng tiền","Functional","High","Đang ở Bước 2","1. Chọn radio ""Gói 2: Theo tháng 2.400.000đ""","package_id=2","SummarySidebar cập nhật ""Học phí: 2.400.000đ/tháng""; Tổng thanh toán tính lại realtime"
"TC-066-09","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 2: chọn gói Tùy chỉnh (Gói 4)","Functional","Medium","Đang ở Bước 2","1. Chọn radio ""Gói 4: Tùy chỉnh"" | 2. Nhập số buổi","package_id=4, số buổi=10","Cho phép nhập số buổi tùy chỉnh; tổng tiền tính theo số buổi nhập vào"
"TC-066-10","Teacher","Ghi danh học viên","/enrollment/new","066","Load Bước 3 - form thêm học viên","Functional","High","Đã hoàn thành Bước 1, 2","1. Chuyển sang Bước 3","N/A","Hiển thị form thêm học viên (name, dob, gender, email, phone, parent_name, parent_phone) và bảng danh sách học viên đã thêm (rỗng ban đầu)"
"TC-066-11","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 3: thêm học viên thiếu tên","UI-Validation","High","Đang ở Bước 3","1. Để trống Họ tên học viên | 2. Nhập dob hợp lệ | 3. Nhấn nút Thêm","name=(rỗng)","Hiển thị lỗi ""Vui lòng nhập tên học viên""; không thêm vào danh sách"
"TC-066-12","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 3: thêm học viên thiếu/ sai ngày sinh","UI-Validation","High","Đang ở Bước 3","1. Nhập tên hợp lệ | 2. Để trống hoặc nhập ngày sinh không hợp lệ | 3. Nhấn Thêm","dob=(rỗng hoặc invalid)","Hiển thị lỗi ""Ngày sinh không hợp lệ""; không thêm vào danh sách"
"TC-066-13","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 3: thêm học viên hợp lệ vào danh sách","Functional","High","Đang ở Bước 3","1. Nhập đầy đủ name, dob hợp lệ | 2. Nhấn Thêm","name=Nguyễn Minh An, dob=2015-03-10","Học viên xuất hiện trong bảng danh sách kèm tên, ngày sinh, lớp (Starters 2A), email; SummarySidebar cập nhật ""Số HV"" và Tổng thanh toán"
"TC-066-14","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 3: xóa học viên khỏi danh sách","Functional","Medium","Danh sách đã có ít nhất 1 học viên","1. Nhấn nút Xóa ở dòng học viên vừa thêm","N/A","Học viên bị xóa khỏi bảng; Tổng thanh toán và Số HV trong SummarySidebar cập nhật giảm tương ứng"
"TC-066-15","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 3: nhấn Tiếp theo khi danh sách học viên rỗng","UI-Validation","High","Đang ở Bước 3, chưa thêm học viên nào","1. Không thêm học viên | 2. Nhấn Tiếp theo","students=[]","Hiển thị lỗi ""Vui lòng thêm ít nhất 1 học viên""; không chuyển sang Bước 4"
"TC-066-16","Teacher","Ghi danh học viên","/enrollment/new","066","Load Bước 4 - xác nhận tóm tắt","Functional","High","Đã hoàn thành Bước 1, 2, 3 với ít nhất 1 học viên","1. Chuyển sang Bước 4","N/A","Hiển thị tóm tắt: tên lớp, gói học phí đã chọn, danh sách học viên, Tổng thanh toán 2,400,000đ"
"TC-066-17","Teacher","Ghi danh học viên","/enrollment/new","066","Bước 4: xác nhận ghi danh thành công","Functional","High","Đang ở Bước 4 với dữ liệu hợp lệ","1. Nhấn nút ""Xác nhận ghi danh""","class_id=10, package_id=2, students=[...]","Gọi POST /api/teacher/enrollments, trả 201 với enrollment_id, students_enrolled, total_amount; hiển thị toast thành công"
"TC-066-18","Teacher","Ghi danh học viên","/enrollment/new","066","Quay lại bước trước giữ nguyên dữ liệu","Functional","Medium","Đang ở Bước 2, 3 hoặc 4","1. Nhấn nút ""Quay lại"" | 2. Kiểm tra dữ liệu bước trước","N/A","Quay về bước trước, lớp/gói/học viên đã chọn/nhập vẫn được giữ nguyên"
"TC-066-19","Teacher","Ghi danh học viên","/enrollment/new","066","Lỗi khi submit API Enroll Students (5xx)","Error-Handling","Medium","Đang ở Bước 4, API enrollments trả lỗi server","1. Nhấn ""Xác nhận ghi danh"" khi API lỗi","N/A","Hiển thị toast/thông báo lỗi, không mất dữ liệu form, cho phép thử lại"
"TC-066-20","Teacher","Ghi danh học viên","/enrollment/new","066","SummarySidebar cập nhật realtime khi thêm nhiều học viên","Functional","Medium","Đang ở Bước 3, đã chọn gói Theo buổi 94.000đ","1. Thêm 3 học viên liên tiếp | 2. Quan sát Tổng thanh toán","3 học viên x gói theo buổi","Tổng thanh toán trong sidebar cập nhật đúng theo công thức số HV x đơn giá gói (nếu áp dụng theo logic hệ thống)"
"TC-067-01","Teacher","Chuyển lớp","/transfer","067","Load Bước 1 - danh sách học viên","Functional","High","Đã đăng nhập, truy cập /transfer","1. Truy cập /transfer","N/A","Gọi GET /api/teacher/students; hiển thị bảng học viên (checkbox, tên, lớp hiện tại, ngày đăng ký, thời gian học); Gọi GET /api/teacher/transfer/stats hiển thị TransferStatPanel (Tổng chuyển: 12, Tháng này: 5)"
"TC-067-02","Teacher","Chuyển lớp","/transfer","067","Bước 1: chọn nhiều học viên (multi-select)","Functional","High","Bảng học viên đã có dữ liệu","1. Tích checkbox học viên Minh | 2. Tích thêm checkbox học viên Lan","student_ids=[1,2]","Cả 2 học viên được đánh dấu chọn (transferStore.setSelectedStudents([1,2]))"
"TC-067-03","Teacher","Chuyển lớp","/transfer","067","Bước 1: tìm kiếm học viên","Functional","Medium","Bảng học viên có nhiều dòng","1. Nhập từ khóa vào ô ""Tìm học viên""","search=Minh","Bảng lọc realtime chỉ hiện học viên khớp tên"
"TC-067-04","Teacher","Chuyển lớp","/transfer","067","Bước 1: lọc theo lớp nguồn","Functional","Medium","Bảng học viên có nhiều lớp","1. Chọn Dropdown ""Tất cả lớp"" = Starters 2A","class_id=10","Gọi API với class_id=10; bảng chỉ hiển thị học viên thuộc lớp Starters 2A"
"TC-067-05","Teacher","Chuyển lớp","/transfer","067","Bước 1: không chọn học viên nào mà nhấn Bước tới","UI-Validation","High","Đang ở Bước 1, chưa tích chọn học viên nào","1. Không tích checkbox nào | 2. Nhấn ""Bước tới""","student_ids=[]","Hiển thị lỗi ""Vui lòng chọn ít nhất 1 học viên""; không chuyển sang Bước 2"
"TC-067-06","Teacher","Chuyển lớp","/transfer","067","Bước 1: chọn học viên hợp lệ và chuyển bước","Functional","High","Đang ở Bước 1","1. Tích chọn 1-2 học viên | 2. Nhấn ""Bước tới""","student_ids=[1]","Chuyển sang Bước 2, hiển thị bảng lớp đích"
"TC-067-07","Teacher","Chuyển lớp","/transfer","067","Load Bước 2 - danh sách lớp đích","Functional","High","Đã hoàn thành Bước 1 với lớp nguồn id=10","1. Ở Bước 2, quan sát bảng lớp đích","current_class_id=10","Gọi GET /api/teacher/classrooms?status=active&exclude_class_id=10; danh sách không chứa lớp nguồn, hiển thị tên lớp, lịch học, phòng, sỹ số, trạng thái"
"TC-067-08","Teacher","Chuyển lớp","/transfer","067","Bước 2: chọn lớp đích đã đầy (Đầy)","Permission","High","Có lớp đích với available=false hoặc sỹ số đầy","1. Quan sát radio của lớp đích đã đầy","student_count=25, max_students=25, available=false","Radio bị disable, không cho chọn; badge trạng thái hiển thị ""Đầy"""
"TC-067-09","Teacher","Chuyển lớp","/transfer","067","Bước 2: chọn lớp đích trùng với lớp nguồn","UI-Validation","High","Trường hợp giả lập lớp đích trùng lớp nguồn (bypass exclude)","1. Chọn lớp đích có id trùng from_class_id","to_class_id=from_class_id=10","Hiển thị lỗi ""Lớp mới phải khác lớp hiện tại""; không cho tiếp tục"
"TC-067-10","Teacher","Chuyển lớp","/transfer","067","Bước 2: không chọn lớp đích mà nhấn Bước tới","UI-Validation","High","Đang ở Bước 2, chưa chọn lớp đích","1. Không chọn radio lớp nào | 2. Nhấn ""Bước tới""","target_class=null","Hiển thị lỗi ""Vui lòng chọn lớp mới""; không chuyển sang Bước 3"
"TC-067-11","Teacher","Chuyển lớp","/transfer","067","Bước 2: chọn lớp đích hợp lệ","Functional","High","Đang ở Bước 2","1. Chọn radio ""Starters 3C"" (còn chỗ) | 2. Nhấn ""Bước tới""","to_class_id=15","Chuyển sang Bước 3, TransferReasonPanel hiển thị để nhập lý do"
"TC-067-12","Teacher","Chuyển lớp","/transfer","067","Nhập lý do chuyển lớp - để trống","UI-Validation","High","Đang ở TransferReasonPanel, chưa nhập lý do","1. Để trống Textarea lý do | 2. Nhấn ""Xác nhận chuyển lớp""","reason=(rỗng)","Hiển thị lỗi ""Vui lòng nhập lý do chuyển lớp""; không submit"
"TC-067-13","Teacher","Chuyển lớp","/transfer","067","Chọn lý do có sẵn từ Dropdown","Functional","Medium","Đang ở TransferReasonPanel","1. Mở Dropdown lý do có sẵn | 2. Chọn ""Thay đổi lịch""","reason=Thay đổi lịch học","Textarea lý do tự động điền ""Thay đổi lịch học"" hoặc dropdown chọn lưu vào state"
"TC-067-14","Teacher","Chuyển lớp","/transfer","067","Load Bước 3 - tóm tắt xác nhận","Functional","High","Đã hoàn thành Bước 1, 2 và nhập lý do","1. Ở Bước 3, quan sát tóm tắt","student_ids=[1], from=Starters 2A, to=Starters 3C","Hiển thị đúng danh sách học viên được chuyển, lớp nguồn → lớp đích, lý do, ngày có hiệu lực"
"TC-067-15","Teacher","Chuyển lớp","/transfer","067","Xác nhận chuyển lớp thành công","Functional","High","Đang ở Bước 3 với dữ liệu hợp lệ","1. Nhấn ""Xác nhận chuyển lớp""","student_ids=[1,2], from_class_id=10, to_class_id=15, reason=Thay đổi lịch học, effective_date=2025-06-01","Gọi POST /api/teacher/transfer, trả 201 với transferred_count, to_class, effective_date; hiển thị toast thành công"
"TC-067-16","Teacher","Chuyển lớp","/transfer","067","Quay lại bước trước giữ nguyên lựa chọn","Functional","Medium","Đang ở Bước 2 hoặc 3","1. Nhấn nút quay lại (breadcrumb/step click) | 2. Kiểm tra selection","N/A","Học viên đã chọn và lớp đích đã chọn vẫn được giữ nguyên khi quay lại"
"TC-067-17","Teacher","Chuyển lớp","/transfer","067","Lọc theo lớp áp dụng đúng trong bảng học viên","Functional","Medium","Đang ở Bước 1","1. Chọn lọc lớp ""Movers 1B""","class_id=11","Bảng chỉ hiển thị học viên thuộc lớp Movers 1B"
"TC-067-18","Teacher","Chuyển lớp","/transfer","067","Thống kê chuyển lớp hiển thị đúng số liệu","UI-Validation","Medium","API transfer/stats trả dữ liệu","1. Quan sát TransferStatPanel","total_transfers=12, this_month=5, by_class=[{Starters 3C:3}]","Hiển thị đúng ""Tổng chuyển: 12"", ""Tháng này: 5"", top 3 lớp đích theo by_class"
"TC-067-19","Teacher","Chuyển lớp","/transfer","067","Lỗi khi submit API Transfer (5xx)","Error-Handling","Medium","Đang ở Bước 3, API transfer trả lỗi server","1. Nhấn ""Xác nhận chuyển lớp"" khi API lỗi","N/A","Hiển thị thông báo lỗi, không mất dữ liệu đã chọn, cho phép thử lại"
